ISO,Date,Temperature_Weighted_Daily_Average,Humidity_Weighted_Daily_Average,SW_Weighted_Daily_Average
SEN,2020-03-03,26.191831214024756,0.008975781281882696,250.35234408807466
SEN,2020-03-04,25.20675284983594,0.010382287205650128,249.07063365423284
SEN,2020-03-05,25.236217529007092,0.011135090471126957,251.4209065656494
SEN,2020-03-06,24.859689442220315,0.0114637544935732,257.44517331640145
SEN,2020-03-07,24.817375857638144,0.012061301583267249,253.2953324748372
SEN,2020-03-08,25.003919292943767,0.012016514130762556,251.26595990775908
SEN,2020-03-09,25.092865346854985,0.012003325109221493,250.50563064642137
SEN,2020-03-10,25.27604191094401,0.011506928287609635,250.17375983535675
SEN,2020-03-11,25.41453900317788,0.010669504939496302,247.02494683899167
SEN,2020-03-12,25.946175016174138,0.009793144047717653,254.21688664555455
SEN,2020-03-13,25.69888342621465,0.009984282660154838,251.87460887384668
SEN,2020-03-14,24.71154927621505,0.0114214435148623,250.82903961009146
SEN,2020-03-15,23.749526225056353,0.012313597893644784,260.03907999546317
SEN,2020-03-16,23.62448572441613,0.011303620687588216,258.9188917200989
SEN,2020-03-17,23.330164042118266,0.011731318079379384,259.10977777150765
SEN,2020-03-18,22.986929979079104,0.011950163176069699,250.89444101375332
SEN,2020-03-19,23.041515684653472,0.011052863570722582,254.50367707648022
SEN,2020-03-20,23.584354271443946,0.010728847953418334,254.72553885876127
SEN,2020-03-21,24.310197927722566,0.01058024937668487,254.21318113722847
SEN,2020-03-22,23.69128858478861,0.010752796311523836,255.33166585880736
SEN,2020-03-23,21.80551505645207,0.010308707754965323,257.48056463548835
SEN,2020-03-24,21.083431756344304,0.009728531494944813,262.019246017511
SEN,2020-03-25,21.135166243207763,0.01020287988452945,258.15031734238676
SEN,2020-03-26,21.599695625312144,0.010686359315210897,262.3271518187454
SEN,2020-03-27,21.60474481390601,0.010445878204353047,256.28383533879656
SEN,2020-03-28,22.03504508733937,0.010512115308749834,251.28105083229715
SEN,2020-03-29,23.07787142747924,0.01086295879690529,251.0649764433053
SEN,2020-03-30,23.743811399966482,0.010702234914540056,261.1289815440243
SEN,2020-03-31,25.52981580903407,0.010208759519105002,348.6282556665349
SEN,2020-04-01,25.483672964607567,0.0110548167461918,259.63285811970866
SEN,2020-04-02,24.676148393405203,0.010926560146995126,266.35577218770226
SEN,2020-04-03,23.76463414849992,0.011456917071322488,259.09742334096654
SEN,2020-04-04,23.123992265460053,0.011490851131589576,268.5395926297275
SEN,2020-04-05,22.87983403452754,0.011597297797415067,267.86772759027355
SEN,2020-04-06,23.41724277887757,0.01131866020653391,269.814602061435
SEN,2020-04-07,23.849232817646595,0.010996209874001654,270.17075976548693
SEN,2020-04-08,23.892607903825297,0.011056305318967731,270.6308688143276
SEN,2020-04-09,24.101088930595377,0.010639750788810052,275.91744926143025
SEN,2020-04-10,23.915741903768186,0.01060150949243634,259.6369691755032
SEN,2020-04-11,23.504069197080806,0.01188673021917238,258.6098189334172
SEN,2020-04-12,23.123715714655173,0.012940502394349322,253.76476109514425
