Date,Age,Sex,deaths_new,ISO
2020-05-07,50-59,m,37.0,MEX
2020-05-07,60-69,f,17.0,MEX
2020-05-07,60-69,m,39.0,MEX
2020-05-07,70-79,f,15.0,MEX
2020-05-07,70-79,m,20.0,MEX
2020-05-07,80-89,f,5.0,MEX
2020-05-07,80-89,m,7.0,MEX
2020-05-07,90+,f,1.0,MEX
2020-05-07,90+,m,1.0,MEX
2020-05-07,0-9,b,1.0,MEX
2020-05-07,20-29,b,1.0,MEX
2020-05-07,30-39,b,13.0,MEX
2020-05-07,40-49,b,24.0,MEX
2020-05-07,50-59,b,54.0,MEX
2020-05-07,60-69,b,55.0,MEX
2020-05-07,70-79,b,35.0,MEX
2020-05-07,80-89,b,13.0,MEX
2020-05-07,90+,b,1.0,MEX
2020-05-08,0-9,m,1.0,MEX
2020-05-08,10-19,m,2.0,MEX
2020-05-08,20-29,m,2.0,MEX
2020-05-08,30-39,f,4.0,MEX
2020-05-08,30-39,m,7.0,MEX
2020-05-08,40-49,f,14.0,MEX
2020-05-08,40-49,m,27.0,MEX
2020-05-08,50-59,f,22.0,MEX
2020-05-08,50-59,m,49.0,MEX
2020-05-08,60-69,f,18.0,MEX
2020-05-08,60-69,m,44.0,MEX
2020-05-08,70-79,f,17.0,MEX
2020-05-08,70-79,m,26.0,MEX
2020-05-08,80-89,f,10.0,MEX
2020-05-08,80-89,m,10.0,MEX
2020-05-08,90+,f,2.0,MEX
2020-05-08,90+,m,2.0,MEX
2020-05-08,0-9,b,1.0,MEX
2020-05-08,10-19,b,2.0,MEX
2020-05-08,20-29,b,2.0,MEX
2020-05-08,30-39,b,11.0,MEX
2020-05-08,40-49,b,41.0,MEX
2020-05-08,50-59,b,70.0,MEX
2020-05-08,60-69,b,62.0,MEX
2020-05-08,70-79,b,43.0,MEX
2020-05-08,80-89,b,21.0,MEX
2020-05-08,90+,b,4.0,MEX
2020-05-09,0-9,m,1.0,MEX
2020-05-09,10-19,f,1.0,MEX
2020-05-09,20-29,f,1.0,MEX
2020-05-09,20-29,m,1.0,MEX
2020-05-09,30-39,f,1.0,MEX
2020-05-09,30-39,m,13.0,MEX
2020-05-09,40-49,f,12.0,MEX
2020-05-09,40-49,m,20.0,MEX
2020-05-09,50-59,f,15.0,MEX
2020-05-09,50-59,m,33.0,MEX
2020-05-09,60-69,f,13.0,MEX
2020-05-09,60-69,m,36.0,MEX
2020-05-09,70-79,f,12.0,MEX
2020-05-09,70-79,m,19.0,MEX
2020-05-09,80-89,f,10.0,MEX
2020-05-09,80-89,m,8.0,MEX
2020-05-09,90+,f,2.0,MEX
2020-05-09,90+,m,1.0,MEX
2020-05-09,0-9,b,1.0,MEX
2020-05-09,10-19,b,1.0,MEX
2020-05-09,20-29,b,2.0,MEX
2020-05-09,30-39,b,14.0,MEX
2020-05-09,40-49,b,32.0,MEX
2020-05-09,50-59,b,48.0,MEX
2020-05-09,60-69,b,49.0,MEX
2020-05-09,70-79,b,32.0,MEX
2020-05-09,80-89,b,18.0,MEX
2020-05-09,90+,b,3.0,MEX
2020-05-10,0-9,m,1.0,MEX
2020-05-10,10-19,m,1.0,MEX
2020-05-10,20-29,m,2.0,MEX
2020-05-10,30-39,f,5.0,MEX
2020-05-10,30-39,m,8.0,MEX
2020-05-10,40-49,f,8.0,MEX
2020-05-10,40-49,m,16.0,MEX
2020-05-10,50-59,f,16.0,MEX
2020-05-10,50-59,m,36.0,MEX
2020-05-10,60-69,f,17.0,MEX
2020-05-10,60-69,m,34.0,MEX
2020-05-10,70-79,f,15.0,MEX
2020-05-10,70-79,m,21.0,MEX
2020-05-10,80-89,f,5.0,MEX
2020-05-10,80-89,m,9.0,MEX
2020-05-10,90+,f,1.0,MEX
2020-05-10,0-9,b,1.0,MEX
2020-05-10,10-19,b,1.0,MEX
2020-05-10,20-29,b,2.0,MEX
2020-05-10,30-39,b,13.0,MEX
2020-05-10,40-49,b,25.0,MEX
2020-05-10,50-59,b,51.0,MEX
2020-05-10,60-69,b,51.0,MEX
2020-05-10,70-79,b,35.0,MEX
2020-05-10,80-89,b,14.0,MEX
2020-05-10,90+,b,1.0,MEX
2020-05-11,20-29,f,1.0,MEX
2020-05-11,20-29,m,0.0,MEX
2020-05-11,30-39,f,3.0,MEX
2020-05-11,30-39,m,4.0,MEX
2020-05-11,40-49,f,5.0,MEX
2020-05-11,40-49,m,13.0,MEX
2020-05-11,50-59,f,6.0,MEX
2020-05-11,50-59,m,18.0,MEX
2020-05-11,60-69,f,9.0,MEX
2020-05-11,60-69,m,19.0,MEX
2020-05-11,70-79,f,11.0,MEX
2020-05-11,70-79,m,15.0,MEX
2020-05-11,80-89,f,2.0,MEX
2020-05-11,80-89,m,5.0,MEX
2020-05-11,90+,f,1.0,MEX
2020-05-11,90+,m,1.0,MEX
2020-05-11,20-29,b,1.0,MEX
2020-05-11,30-39,b,7.0,MEX
2020-05-11,40-49,b,18.0,MEX
2020-05-11,50-59,b,24.0,MEX
2020-05-11,60-69,b,28.0,MEX
2020-05-11,70-79,b,26.0,MEX
2020-05-11,80-89,b,7.0,MEX
2020-05-11,90+,b,2.0,MEX
2020-05-12,0-9,f,0.0,MEX
2020-05-12,0-9,m,1.0,MEX
2020-05-12,20-29,f,1.0,MEX
2020-05-12,20-29,m,1.0,MEX
2020-05-12,30-39,f,2.0,MEX
2020-05-12,30-39,m,4.0,MEX
2020-05-12,40-49,f,2.0,MEX
2020-05-12,40-49,m,12.0,MEX
2020-05-12,50-59,f,7.0,MEX
2020-05-12,50-59,m,23.0,MEX
2020-05-12,60-69,f,12.0,MEX
2020-05-12,60-69,m,18.0,MEX
2020-05-12,70-79,f,6.0,MEX
2020-05-12,70-79,m,9.0,MEX
2020-05-12,80-89,f,4.0,MEX
2020-05-12,80-89,m,5.0,MEX
2020-05-12,90+,f,1.0,MEX
2020-05-12,90+,m,1.0,MEX
2020-05-12,0-9,b,1.0,MEX
2020-05-12,20-29,b,2.0,MEX
2020-05-12,30-39,b,6.0,MEX
2020-05-12,40-49,b,14.0,MEX
2020-05-12,50-59,b,30.0,MEX
2020-05-12,60-69,b,29.0,MEX
2020-05-12,70-79,b,15.0,MEX
2020-05-12,80-89,b,9.0,MEX
2020-05-12,90+,b,2.0,MEX
2020-05-13,0-9,f,1.0,MEX
2020-05-13,20-29,f,2.0,MEX
2020-05-13,20-29,m,4.0,MEX
2020-05-13,30-39,f,3.0,MEX
2020-05-13,30-39,m,11.0,MEX
2020-05-13,40-49,f,19.0,MEX
2020-05-13,40-49,m,31.0,MEX
2020-05-13,50-59,f,22.0,MEX
2020-05-13,50-59,m,57.0,MEX
2020-05-13,60-69,f,37.0,MEX
2020-05-13,60-69,m,63.0,MEX
2020-05-13,70-79,f,22.0,MEX
2020-05-13,70-79,m,44.0,MEX
2020-05-13,80-89,f,15.0,MEX
2020-05-13,80-89,m,20.0,MEX
2020-05-13,90+,f,1.0,MEX
2020-05-13,90+,m,1.0,MEX
2020-05-13,0-9,b,1.0,MEX
2020-05-13,20-29,b,6.0,MEX
2020-05-13,30-39,b,14.0,MEX
2020-05-13,40-49,b,50.0,MEX
2020-05-13,50-59,b,80.0,MEX
2020-05-13,60-69,b,100.0,MEX
2020-05-13,70-79,b,66.0,MEX
2020-05-13,80-89,b,35.0,MEX
2020-05-13,90+,b,2.0,MEX
2020-05-14,0-9,m,1.0,MEX
2020-05-14,20-29,m,1.0,MEX
2020-05-14,30-39,f,3.0,MEX
2020-05-14,30-39,m,13.0,MEX
2020-05-14,40-49,f,16.0,MEX
2020-05-14,40-49,m,34.0,MEX
2020-05-14,50-59,f,19.0,MEX
2020-05-14,50-59,m,54.0,MEX
2020-05-14,60-69,f,30.0,MEX
2020-05-14,60-69,m,47.0,MEX
2020-05-14,70-79,f,16.0,MEX
2020-05-14,70-79,m,35.0,MEX
2020-05-14,80-89,f,8.0,MEX
2020-05-14,80-89,m,16.0,MEX
2020-05-14,90+,f,1.0,MEX
2020-05-14,90+,m,1.0,MEX
2020-05-14,0-9,b,1.0,MEX
2020-05-14,20-29,b,1.0,MEX
2020-05-14,30-39,b,16.0,MEX
2020-05-14,40-49,b,50.0,MEX
2020-05-14,50-59,b,73.0,MEX
2020-05-14,60-69,b,77.0,MEX
2020-05-14,70-79,b,51.0,MEX
2020-05-14,80-89,b,23.0,MEX
2020-05-14,90+,b,2.0,MEX
2020-05-15,10-19,f,1.0,MEX
2020-05-15,20-29,f,1.0,MEX
2020-05-15,30-39,f,4.0,MEX
2020-05-15,30-39,m,7.0,MEX
2020-05-15,40-49,f,10.0,MEX
2020-05-15,40-49,m,18.0,MEX
2020-05-15,50-59,f,22.0,MEX
2020-05-15,50-59,m,49.0,MEX
2020-05-15,60-69,f,30.0,MEX
2020-05-15,60-69,m,48.0,MEX
2020-05-15,70-79,f,21.0,MEX
2020-05-15,70-79,m,23.0,MEX
2020-05-15,80-89,f,12.0,MEX
2020-05-15,80-89,m,10.0,MEX
2020-05-15,90+,f,1.0,MEX
2020-05-15,90+,m,1.0,MEX
2020-05-15,10-19,b,1.0,MEX
2020-05-15,20-29,b,1.0,MEX
2020-05-15,30-39,b,11.0,MEX
2020-05-15,40-49,b,28.0,MEX
2020-05-15,50-59,b,71.0,MEX
2020-05-15,60-69,b,78.0,MEX
2020-05-15,70-79,b,43.0,MEX
2020-05-15,80-89,b,22.0,MEX
2020-05-15,90+,b,2.0,MEX
2020-05-16,0-9,m,1.0,MEX
2020-05-16,10-19,m,1.0,MEX
2020-05-16,20-29,f,1.0,MEX
2020-05-16,20-29,m,1.0,MEX
2020-05-16,30-39,f,6.0,MEX
2020-05-16,30-39,m,7.0,MEX
2020-05-16,40-49,f,11.0,MEX
2020-05-16,40-49,m,26.0,MEX
2020-05-16,50-59,f,23.0,MEX
2020-05-16,50-59,m,53.0,MEX
2020-05-16,60-69,f,23.0,MEX
2020-05-16,60-69,m,56.0,MEX
2020-05-16,70-79,f,23.0,MEX
2020-05-16,70-79,m,35.0,MEX
2020-05-16,80-89,f,7.0,MEX
2020-05-16,80-89,m,13.0,MEX
2020-05-16,90+,f,1.0,MEX
2020-05-16,90+,m,1.0,MEX
2020-05-16,0-9,b,1.0,MEX
2020-05-16,10-19,b,1.0,MEX
2020-05-16,20-29,b,3.0,MEX
2020-05-16,30-39,b,12.0,MEX
2020-05-16,40-49,b,37.0,MEX
2020-05-16,50-59,b,76.0,MEX
2020-05-16,60-69,b,80.0,MEX
2020-05-16,70-79,b,58.0,MEX
2020-05-16,80-89,b,20.0,MEX
2020-05-16,90+,b,2.0,MEX
2020-05-17,0-9,f,2.0,MEX
2020-05-17,0-9,m,1.0,MEX
2020-05-17,10-19,m,1.0,MEX
2020-05-17,20-29,f,1.0,MEX
2020-05-17,20-29,m,4.0,MEX
2020-05-17,30-39,f,3.0,MEX
2020-05-17,30-39,m,11.0,MEX
2020-05-17,40-49,f,9.0,MEX
2020-05-17,40-49,m,31.0,MEX
2020-05-17,50-59,f,23.0,MEX
2020-05-17,50-59,m,50.0,MEX
2020-05-17,60-69,f,23.0,MEX
2020-05-17,60-69,m,46.0,MEX
2020-05-17,70-79,f,18.0,MEX
2020-05-17,70-79,m,32.0,MEX
2020-05-17,80-89,f,9.0,MEX
2020-05-17,80-89,m,12.0,MEX
2020-05-17,90+,m,2.0,MEX
2020-05-17,0-9,b,2.0,MEX
2020-05-17,10-19,b,1.0,MEX
2020-05-17,20-29,b,5.0,MEX
2020-05-17,30-39,b,14.0,MEX
2020-05-17,40-49,b,39.0,MEX
2020-05-17,50-59,b,74.0,MEX
2020-05-17,60-69,b,69.0,MEX
2020-05-17,70-79,b,50.0,MEX
2020-05-17,80-89,b,21.0,MEX
2020-05-17,90+,b,2.0,MEX
2020-05-18,0-9,m,0.0,MEX
2020-05-18,20-29,f,1.0,MEX
2020-05-18,20-29,m,1.0,MEX
2020-05-18,30-39,f,1.0,MEX
2020-05-18,30-39,m,6.0,MEX
2020-05-18,40-49,f,5.0,MEX
2020-05-18,40-49,m,14.0,MEX
2020-05-18,50-59,f,11.0,MEX
2020-05-18,50-59,m,24.0,MEX
2020-05-18,60-69,f,11.0,MEX
2020-05-18,60-69,m,21.0,MEX
2020-05-18,70-79,f,9.0,MEX
2020-05-18,70-79,m,15.0,MEX
2020-05-18,80-89,f,4.0,MEX
2020-05-18,80-89,m,5.0,MEX
2020-05-18,90+,f,1.0,MEX
2020-05-18,90+,m,1.0,MEX
2020-05-18,0-9,b,0.0,MEX
2020-05-18,20-29,b,2.0,MEX
2020-05-18,30-39,b,7.0,MEX
2020-05-18,40-49,b,19.0,MEX
2020-05-18,50-59,b,35.0,MEX
2020-05-18,60-69,b,33.0,MEX
2020-05-18,70-79,b,23.0,MEX
2020-05-18,80-89,b,9.0,MEX
2020-05-18,90+,b,3.0,MEX
2020-05-19,0-9,f,0.0,MEX
2020-05-19,10-19,f,0.0,MEX
2020-05-19,20-29,f,1.0,MEX
2020-05-19,20-29,m,1.0,MEX
2020-05-19,30-39,f,3.0,MEX
2020-05-19,30-39,m,4.0,MEX
2020-05-19,40-49,f,5.0,MEX
2020-05-19,40-49,m,16.0,MEX
2020-05-19,50-59,f,12.0,MEX
2020-05-19,50-59,m,24.0,MEX
2020-05-19,60-69,f,15.0,MEX
2020-05-19,60-69,m,30.0,MEX
2020-05-19,70-79,f,12.0,MEX
2020-05-19,70-79,m,17.0,MEX
2020-05-19,80-89,f,5.0,MEX
2020-05-19,80-89,m,7.0,MEX
2020-05-19,90+,f,0.0,MEX
2020-05-19,90+,m,2.0,MEX
2020-05-19,0-9,b,0.0,MEX
2020-05-19,10-19,b,0.0,MEX
2020-05-19,20-29,b,2.0,MEX
2020-05-19,30-39,b,6.0,MEX
2020-05-19,40-49,b,22.0,MEX
2020-05-19,50-59,b,36.0,MEX
2020-05-19,60-69,b,45.0,MEX
2020-05-19,70-79,b,29.0,MEX
2020-05-19,80-89,b,12.0,MEX
2020-05-19,90+,b,3.0,MEX
2020-05-20,0-9,m,1.0,MEX
2020-05-20,10-19,f,1.0,MEX
2020-05-20,20-29,f,1.0,MEX
2020-05-20,20-29,m,1.0,MEX
2020-05-20,30-39,f,5.0,MEX
2020-05-20,30-39,m,12.0,MEX
2020-05-20,40-49,f,15.0,MEX
2020-05-20,40-49,m,25.0,MEX
2020-05-20,50-59,f,28.0,MEX
2020-05-20,50-59,m,48.0,MEX
2020-05-20,60-69,f,33.0,MEX
2020-05-20,60-69,m,64.0,MEX
2020-05-20,70-79,f,26.0,MEX
2020-05-20,70-79,m,37.0,MEX
2020-05-20,80-89,f,9.0,MEX
2020-05-20,80-89,m,20.0,MEX
2020-05-20,90+,f,2.0,MEX
2020-05-20,90+,m,4.0,MEX
2020-05-20,0-9,b,1.0,MEX
2020-05-20,10-19,b,1.0,MEX
2020-05-20,20-29,b,3.0,MEX
2020-05-20,30-39,b,17.0,MEX
2020-05-20,40-49,b,41.0,MEX
2020-05-20,50-59,b,76.0,MEX
2020-05-20,60-69,b,96.0,MEX
2020-05-20,70-79,b,63.0,MEX
2020-05-20,80-89,b,30.0,MEX
2020-05-20,90+,b,7.0,MEX
2020-05-21,20-29,m,6.0,MEX
2020-05-21,30-39,f,7.0,MEX
2020-05-21,30-39,m,10.0,MEX
2020-05-21,40-49,f,22.0,MEX
2020-05-21,40-49,m,38.0,MEX
2020-05-21,50-59,f,38.0,MEX
2020-05-21,50-59,m,65.0,MEX
2020-05-21,60-69,f,50.0,MEX
2020-05-21,60-69,m,74.0,MEX
2020-05-21,70-79,f,37.0,MEX
2020-05-21,70-79,m,47.0,MEX
2020-05-21,80-89,f,8.0,MEX
2020-05-21,80-89,m,21.0,MEX
2020-05-21,90+,f,1.0,MEX
2020-05-21,90+,m,1.0,MEX
2020-05-21,20-29,b,6.0,MEX
2020-05-21,30-39,b,17.0,MEX
2020-05-21,40-49,b,60.0,MEX
2020-05-21,50-59,b,103.0,MEX
2020-05-21,60-69,b,124.0,MEX
2020-05-21,70-79,b,84.0,MEX
2020-05-21,80-89,b,28.0,MEX
2020-05-21,90+,b,2.0,MEX
2020-05-22,0-9,f,1.0,MEX
2020-05-22,20-29,f,4.0,MEX
2020-05-22,20-29,m,2.0,MEX
2020-05-22,30-39,f,8.0,MEX
2020-05-22,30-39,m,10.0,MEX
2020-05-22,40-49,f,19.0,MEX
2020-05-22,40-49,m,30.0,MEX
2020-05-22,50-59,f,31.0,MEX
2020-05-22,50-59,m,74.0,MEX
2020-05-22,60-69,f,41.0,MEX
2020-05-22,60-69,m,71.0,MEX
2020-05-22,70-79,f,31.0,MEX
2020-05-22,70-79,m,56.0,MEX
2020-05-22,80-89,f,16.0,MEX
2020-05-22,80-89,m,20.0,MEX
2020-05-22,90+,f,5.0,MEX
2020-05-22,90+,m,2.0,MEX
2020-05-22,0-9,b,1.0,MEX
2020-05-22,20-29,b,6.0,MEX
2020-05-22,30-39,b,17.0,MEX
2020-05-22,40-49,b,49.0,MEX
2020-05-22,50-59,b,105.0,MEX
2020-05-22,60-69,b,112.0,MEX
2020-05-22,70-79,b,86.0,MEX
2020-05-22,80-89,b,37.0,MEX
2020-05-22,90+,b,7.0,MEX
2020-05-23,20-29,f,2.0,MEX
2020-05-23,20-29,m,2.0,MEX
2020-05-23,30-39,f,7.0,MEX
2020-05-23,30-39,m,20.0,MEX
2020-05-23,40-49,f,16.0,MEX
2020-05-23,40-49,m,48.0,MEX
2020-05-23,50-59,f,37.0,MEX
2020-05-23,50-59,m,84.0,MEX
2020-05-23,60-69,f,53.0,MEX
2020-05-23,60-69,m,65.0,MEX
2020-05-23,70-79,f,27.0,MEX
2020-05-23,70-79,m,62.0,MEX
2020-05-23,80-89,f,21.0,MEX
2020-05-23,80-89,m,29.0,MEX
2020-05-23,90+,f,2.0,MEX
2020-05-23,90+,m,4.0,MEX
2020-05-23,20-29,b,4.0,MEX
2020-05-23,30-39,b,27.0,MEX
2020-05-23,40-49,b,63.0,MEX
2020-05-23,50-59,b,121.0,MEX
2020-05-23,60-69,b,119.0,MEX
2020-05-23,70-79,b,89.0,MEX
2020-05-23,80-89,b,50.0,MEX
2020-05-23,90+,b,7.0,MEX
2020-05-24,0-9,m,1.0,MEX
2020-05-24,10-19,f,0.0,MEX
2020-05-24,20-29,m,3.0,MEX
2020-05-24,30-39,f,3.0,MEX
2020-05-24,30-39,m,7.0,MEX
2020-05-24,40-49,f,8.0,MEX
2020-05-24,40-49,m,15.0,MEX
2020-05-24,50-59,f,13.0,MEX
2020-05-24,50-59,m,34.0,MEX
2020-05-24,60-69,f,22.0,MEX
2020-05-24,60-69,m,30.0,MEX
2020-05-24,70-79,f,13.0,MEX
2020-05-24,70-79,m,23.0,MEX
2020-05-24,80-89,f,8.0,MEX
2020-05-24,80-89,m,9.0,MEX
2020-05-24,90+,f,0.0,MEX
2020-05-24,90+,m,0.0,MEX
2020-05-24,0-9,b,1.0,MEX
2020-05-24,10-19,b,0.0,MEX
2020-05-24,20-29,b,3.0,MEX
2020-05-24,30-39,b,11.0,MEX
2020-05-24,40-49,b,23.0,MEX
2020-05-24,50-59,b,47.0,MEX
2020-05-24,60-69,b,52.0,MEX
2020-05-24,70-79,b,37.0,MEX
2020-05-24,80-89,b,16.0,MEX
2020-05-24,90+,b,1.0,MEX
2020-05-25,0-9,f,0.0,MEX
2020-05-25,10-19,f,0.0,MEX
2020-05-25,10-19,m,0.0,MEX
2020-05-25,20-29,f,0.0,MEX
2020-05-25,20-29,m,2.0,MEX
2020-05-25,30-39,f,3.0,MEX
2020-05-25,30-39,m,8.0,MEX
2020-05-25,40-49,f,9.0,MEX
2020-05-25,40-49,m,22.0,MEX
2020-05-25,50-59,f,13.0,MEX
2020-05-25,50-59,m,34.0,MEX
2020-05-25,60-69,f,18.0,MEX
2020-05-25,60-69,m,39.0,MEX
2020-05-25,70-79,f,17.0,MEX
2020-05-25,70-79,m,29.0,MEX
2020-05-25,80-89,f,6.0,MEX
2020-05-25,80-89,m,8.0,MEX
2020-05-25,90+,f,2.0,MEX
2020-05-25,90+,m,2.0,MEX
2020-05-25,0-9,b,0.0,MEX
2020-05-25,10-19,b,1.0,MEX
2020-05-25,20-29,b,3.0,MEX
2020-05-25,30-39,b,10.0,MEX
2020-05-25,40-49,b,32.0,MEX
2020-05-25,50-59,b,47.0,MEX
2020-05-25,60-69,b,57.0,MEX
2020-05-25,70-79,b,46.0,MEX
2020-05-25,80-89,b,15.0,MEX
2020-05-25,90+,b,4.0,MEX
2020-05-26,0-9,m,0.0,MEX
2020-05-26,20-29,f,1.0,MEX
2020-05-26,20-29,m,2.0,MEX
2020-05-26,30-39,f,4.0,MEX
2020-05-26,30-39,m,9.0,MEX
2020-05-26,40-49,f,10.0,MEX
2020-05-26,40-49,m,21.0,MEX
2020-05-26,50-59,f,19.0,MEX
2020-05-26,50-59,m,46.0,MEX
2020-05-26,60-69,f,22.0,MEX
2020-05-26,60-69,m,41.0,MEX
2020-05-26,70-79,f,14.0,MEX
2020-05-26,70-79,m,25.0,MEX
2020-05-26,80-89,f,9.0,MEX
2020-05-26,80-89,m,11.0,MEX
2020-05-26,90+,f,2.0,MEX
2020-05-26,90+,m,1.0,MEX
2020-05-26,0-9,b,0.0,MEX
2020-05-26,20-29,b,3.0,MEX
2020-05-26,30-39,b,13.0,MEX
2020-05-26,40-49,b,31.0,MEX
2020-05-26,50-59,b,65.0,MEX
2020-05-26,60-69,b,63.0,MEX
2020-05-26,70-79,b,39.0,MEX
2020-05-26,80-89,b,20.0,MEX
2020-05-26,90+,b,3.0,MEX
2020-05-27,0-9,m,1.0,MEX
2020-05-27,10-19,f,1.0,MEX
2020-05-27,20-29,f,1.0,MEX
2020-05-27,20-29,m,4.0,MEX
2020-05-27,30-39,f,3.0,MEX
2020-05-27,30-39,m,16.0,MEX
2020-05-27,40-49,f,23.0,MEX
2020-05-27,40-49,m,52.0,MEX
2020-05-27,50-59,f,35.0,MEX
2020-05-27,50-59,m,89.0,MEX
2020-05-27,60-69,f,37.0,MEX
2020-05-27,60-69,m,83.0,MEX
2020-05-27,70-79,f,34.0,MEX
2020-05-27,70-79,m,70.0,MEX
2020-05-27,80-89,f,19.0,MEX
2020-05-27,80-89,m,25.0,MEX
2020-05-27,90+,f,3.0,MEX
2020-05-27,90+,m,3.0,MEX
2020-05-27,0-9,b,1.0,MEX
2020-05-27,10-19,b,1.0,MEX
2020-05-27,20-29,b,6.0,MEX
2020-05-27,30-39,b,19.0,MEX
2020-05-27,40-49,b,75.0,MEX
2020-05-27,50-59,b,124.0,MEX
2020-05-27,60-69,b,120.0,MEX
2020-05-27,70-79,b,104.0,MEX
2020-05-27,80-89,b,44.0,MEX
2020-05-27,90+,b,7.0,MEX
2020-05-28,20-29,f,3.0,MEX
2020-05-28,20-29,m,4.0,MEX
2020-05-28,30-39,f,7.0,MEX
2020-05-28,30-39,m,15.0,MEX
2020-05-28,40-49,f,19.0,MEX
2020-05-28,40-49,m,45.0,MEX
2020-05-28,50-59,f,35.0,MEX
2020-05-28,50-59,m,78.0,MEX
2020-05-28,60-69,f,37.0,MEX
2020-05-28,60-69,m,80.0,MEX
2020-05-28,70-79,f,40.0,MEX
2020-05-28,70-79,m,56.0,MEX
2020-05-28,80-89,f,12.0,MEX
2020-05-28,80-89,m,28.0,MEX
2020-05-28,90+,f,1.0,MEX
2020-05-28,90+,m,3.0,MEX
2020-05-28,20-29,b,7.0,MEX
2020-05-28,30-39,b,22.0,MEX
2020-05-28,40-49,b,64.0,MEX
2020-05-28,50-59,b,112.0,MEX
2020-05-28,60-69,b,117.0,MEX
2020-05-28,70-79,b,96.0,MEX
2020-05-28,80-89,b,40.0,MEX
2020-05-28,90+,b,4.0,MEX
2020-05-29,0-9,f,1.0,MEX
2020-05-29,10-19,f,1.0,MEX
2020-05-29,10-19,m,1.0,MEX
2020-05-29,20-29,f,1.0,MEX
2020-05-29,20-29,m,4.0,MEX
2020-05-29,30-39,f,9.0,MEX
2020-05-29,30-39,m,18.0,MEX
2020-05-29,40-49,f,17.0,MEX
2020-05-29,40-49,m,52.0,MEX
2020-05-29,50-59,f,19.0,MEX
2020-05-29,50-59,m,70.0,MEX
2020-05-29,60-69,f,46.0,MEX
2020-05-29,60-69,m,77.0,MEX
2020-05-29,70-79,f,30.0,MEX
2020-05-29,70-79,m,56.0,MEX
2020-05-29,80-89,f,18.0,MEX
2020-05-29,80-89,m,20.0,MEX
2020-05-29,90+,f,3.0,MEX
2020-05-29,90+,m,2.0,MEX
2020-05-29,0-9,b,1.0,MEX
2020-05-29,10-19,b,2.0,MEX
2020-05-29,20-29,b,5.0,MEX
2020-05-29,30-39,b,28.0,MEX
2020-05-29,40-49,b,69.0,MEX
2020-05-29,50-59,b,90.0,MEX
2020-05-29,60-69,b,122.0,MEX
2020-05-29,70-79,b,86.0,MEX
2020-05-29,80-89,b,39.0,MEX
2020-05-29,90+,b,5.0,MEX
2020-05-30,0-9,f,1.0,MEX
2020-05-30,0-9,m,1.0,MEX
2020-05-30,10-19,f,1.0,MEX
2020-05-30,20-29,f,2.0,MEX
2020-05-30,20-29,m,2.0,MEX
2020-05-30,30-39,f,8.0,MEX
2020-05-30,30-39,m,14.0,MEX
2020-05-30,40-49,f,5.0,MEX
2020-05-30,40-49,m,42.0,MEX
2020-05-30,50-59,f,24.0,MEX
2020-05-30,50-59,m,60.0,MEX
2020-05-30,60-69,f,40.0,MEX
2020-05-30,60-69,m,67.0,MEX
2020-05-30,70-79,f,21.0,MEX
2020-05-30,70-79,m,39.0,MEX
2020-05-30,80-89,f,19.0,MEX
2020-05-30,80-89,m,19.0,MEX
2020-05-30,90+,f,4.0,MEX
2020-05-30,90+,m,3.0,MEX
2020-05-30,0-9,b,2.0,MEX
2020-05-30,10-19,b,1.0,MEX
2020-05-30,20-29,b,4.0,MEX
2020-05-30,30-39,b,22.0,MEX
2020-05-30,40-49,b,46.0,MEX
2020-05-30,50-59,b,84.0,MEX
2020-05-30,60-69,b,108.0,MEX
2020-05-30,70-79,b,60.0,MEX
2020-05-30,80-89,b,39.0,MEX
2020-05-30,90+,b,7.0,MEX
2020-05-31,20-29,f,1.0,MEX
2020-05-31,20-29,m,4.0,MEX
2020-05-31,30-39,f,4.0,MEX
2020-05-31,30-39,m,13.0,MEX
2020-05-31,40-49,f,12.0,MEX
2020-05-31,40-49,m,30.0,MEX
2020-05-31,50-59,f,30.0,MEX
2020-05-31,50-59,m,64.0,MEX
2020-05-31,60-69,f,41.0,MEX
2020-05-31,60-69,m,60.0,MEX
2020-05-31,70-79,f,27.0,MEX
2020-05-31,70-79,m,49.0,MEX
2020-05-31,80-89,f,8.0,MEX
2020-05-31,80-89,m,18.0,MEX
2020-05-31,90+,f,1.0,MEX
2020-05-31,90+,m,2.0,MEX
2020-05-31,20-29,b,5.0,MEX
2020-05-31,30-39,b,17.0,MEX
2020-05-31,40-49,b,42.0,MEX
2020-05-31,50-59,b,94.0,MEX
2020-05-31,60-69,b,101.0,MEX
2020-05-31,70-79,b,76.0,MEX
2020-05-31,80-89,b,26.0,MEX
2020-05-31,90+,b,4.0,MEX
2020-06-01,0-9,m,1.0,MEX
2020-06-01,20-29,f,1.0,MEX
2020-06-01,20-29,m,2.0,MEX
2020-06-01,30-39,f,2.0,MEX
2020-06-01,30-39,m,7.0,MEX
2020-06-01,40-49,f,5.0,MEX
2020-06-01,40-49,m,14.0,MEX
2020-06-01,50-59,f,12.0,MEX
2020-06-01,50-59,m,26.0,MEX
2020-06-01,60-69,f,14.0,MEX
2020-06-01,60-69,m,25.0,MEX
2020-06-01,70-79,f,12.0,MEX
2020-06-01,70-79,m,18.0,MEX
2020-06-01,80-89,f,6.0,MEX
2020-06-01,80-89,m,5.0,MEX
2020-06-01,90+,f,1.0,MEX
